player_id,league_id,team_id,gp,gs,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts
2049,00,0,30,0,379,50,117,0.42735,0,1,0,37,50,0.74,8,38,46,59,21,5,27,46,137
2050,00,0,33,22,746,85,186,0.456989,29,75,0.386666,23,30,0.766666,14,73,87,36,20,8,24,79,222
2052,00,0,42,28,746,70,214,0.327102,47,133,0.353383,34,43,0.790697,10,50,60,42,20,5,25,65,221
2054,00,0,10,7,140,12,26,0.461538,0,0,0,5,6,0.833333,15,28,43,2,1,8,11,24,29
2056,00,0,4,0,25,4,7,0.571428,0,0,0,1,2,0.5,1,2,3,0,1,0,0,5,9
2058,00,0,49,2,446,31,77,0.402597,0,2,0,23,50,0.46,48,50,98,18,8,8,18,80,85
2059,00,0,59,12,930,85,192,0.442708,5,17,0.294117,48,64,0.75,82,104,186,31,31,9,34,142,223
2063,00,0,6,0,98,12,17,0.705882,0,0,0,12,13,0.923076,9,13,22,2,4,4,6,21,36
2067,00,0,66,0,679,101,258,0.391472,39,106,0.367924,26,30,0.866666,7,58,65,48,25,4,27,66,267
2071,00,0,3,0,18,4,5,0.8,0,0,0,1,5,0.2,4,2,6,1,0,0,1,2,9
2072,00,0,16,10,505,99,219,0.452054,16,47,0.340425,70,81,0.864197,31,42,73,32,6,1,36,42,284
2073,00,0,18,0,146,14,31,0.451612,5,11,0.454545,9,13,0.692307,3,19,22,5,5,0,4,21,42
2074,00,0,7,0,14,1,2,0.5,0,0,0,3,4,0.75,1,2,3,0,0,1,0,4,5
2078,00,0,23,0,138,17,37,0.459459,0,1,0,2,2,1,1,7,8,9,10,1,6,18,36
2091,00,0,2,0,13,1,2,0.5,0,0,0,0,0,0,1,4,5,0,0,2,1,3,2
2098,00,0,37,1,331,51,107,0.476635,0,0,0,21,27,0.777777,28,47,75,11,5,5,9,72,123
2109,00,0,9,0,46,5,16,0.3125,1,6,0.166666,13,15,0.866666,0,4,4,5,1,0,4,0,24
2124,00,0,29,6,325,38,94,0.404255,0,0,0,7,12,0.583333,23,36,59,12,6,16,17,52,83
2137,00,0,21,0,340,40,91,0.43956,17,48,0.354166,7,12,0.583333,15,55,70,21,15,3,13,39,104
2198,00,0,18,12,467,61,122,0.5,0,0,0,35,53,0.660377,40,64,104,11,3,15,26,54,157
2199,00,0,76,59,2200,193,341,0.565982,0,0,0,137,218,0.62844,257,362,619,37,43,85,81,291,523
2200,00,0,136,122,4825,812,1600,0.5075,11,37,0.297297,463,625,0.7408,373,873,1246,438,71,233,250,356,2098
2202,00,0,37,37,1262,231,497,0.464788,95,235,0.404255,76,105,0.723809,51,149,200,50,40,13,43,96,633
2203,00,0,112,56,3031,226,568,0.397887,139,390,0.35641,91,117,0.777777,96,245,341,117,77,55,79,287,682
2205,00,0,28,21,547,33,54,0.611111,0,0,0,14,25,0.56,56,94,150,4,17,38,15,102,80
2206,00,0,5,0,28,4,16,0.25,0,3,0,0,0,0,1,4,5,0,2,0,3,3,8
2207,00,0,120,97,4266,703,1647,0.426836,158,466,0.339055,264,339,0.778761,116,390,506,369,96,19,212,226,1828
2208,00,0,5,0,13,3,6,0.5,1,1,1,1,2,0.5,2,0,2,0,1,1,0,0,8
2209,00,0,47,25,988,128,291,0.439862,63,159,0.396226,25,34,0.735294,39,126,165,54,27,11,41,115,344
2210,00,0,140,75,3837,535,1132,0.472614,64,197,0.324873,377,516,0.73062,116,492,608,241,87,44,225,323,1511
2211,00,0,5,0,18,1,1,1,1,1,1,0,0,0,1,3,4,0,0,0,2,0,3
2212,00,0,24,0,256,27,54,0.5,0,0,0,12,23,0.521739,18,25,43,4,1,21,9,35,66
2213,00,0,2,0,4,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2
2214,00,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
2215,00,0,95,71,2035,102,255,0.4,0,2,0,111,164,0.676829,151,214,365,48,41,36,91,344,315
2216,00,0,70,64,2451,439,1005,0.436815,4,26,0.153846,273,364,0.75,224,426,650,120,51,26,129,213,1155
2217,00,0,54,28,1138,119,212,0.56132,0,0,0,101,169,0.597633,117,146,263,29,31,70,42,164,339
2219,00,0,6,0,25,2,7,0.285714,1,4,0.25,0,0,0,1,4,5,1,1,1,1,1,5
2220,00,0,8,0,32,3,12,0.25,0,1,0,0,0,0,1,1,2,3,1,0,0,4,6
2222,00,0,33,17,687,87,191,0.455497,19,57,0.333333,69,95,0.726315,17,111,128,45,22,17,34,59,262
2223,00,0,25,24,661,72,143,0.503496,0,0,0,36,57,0.631578,72,158,230,8,9,36,31,78,180
2224,00,0,41,36,1015,115,289,0.397923,27,92,0.293478,36,50,0.72,20,86,106,208,51,6,85,127,293
2225,00,0,226,213,7758,1613,3501,0.460725,119,385,0.30909,700,958,0.730688,108,558,666,1143,198,19,594,429,4045
2229,00,0,33,0,395,54,127,0.425196,8,28,0.285714,34,42,0.809523,9,31,40,41,13,2,26,40,150
2230,00,0,56,18,934,106,237,0.447257,40,102,0.392156,27,35,0.771428,30,53,83,28,28,5,20,80,279
2239,00,0,18,18,471,62,119,0.521008,1,2,0.5,13,16,0.8125,21,23,44,27,10,7,16,42,138
2240,00,0,31,18,934,172,420,0.409523,46,151,0.304635,140,182,0.76923,19,88,107,118,37,11,74,88,530
2243,00,0,39,3,414,38,87,0.436781,19,41,0.463414,11,14,0.785714,18,34,52,15,6,8,15,67,106
2246,00,0,71,32,1678,207,499,0.414829,55,152,0.361842,107,150,0.713333,114,302,416,78,49,46,75,167,576
2248,00,0,12,0,150,16,40,0.4,1,13,0.076923,5,5,1,7,13,20,23,8,1,9,20,38
2249,00,0,2,0,6,0,2,0,0,0,0,1,2,0.5,2,2,4,1,0,0,1,3,1
2250,00,0,9,6,191,19,51,0.372549,6,16,0.375,0,0,0,4,15,19,10,9,1,7,18,44
2254,00,0,4,0,5,2,4,0.5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4
2260,00,0,36,17,325,19,50,0.38,0,0,0,19,29,0.655172,28,32,60,7,7,2,8,65,57
2264,00,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2294,00,0,8,0,116,17,45,0.377777,5,12,0.416666,7,7,1,2,1,3,7,3,2,4,17,46
2306,00,0,34,5,361,38,98,0.387755,0,5,0,17,22,0.772727,7,21,28,65,8,2,17,38,93
2349,00,0,5,0,27,3,6,0.5,0,0,0,1,1,1,1,6,7,1,2,0,2,8,7
2365,00,0,73,2,1251,137,217,0.631336,0,2,0,115,167,0.688622,118,246,364,26,26,90,42,158,389
2366,00,0,6,0,12,1,2,0.5,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3
2397,00,0,28,28,989,195,376,0.518617,0,0,0,165,198,0.833333,76,185,261,29,9,42,82,105,555
2399,00,0,32,17,768,95,198,0.479797,51,113,0.451327,42,50,0.84,16,77,93,61,20,6,30,49,283
2400,00,0,64,40,1516,228,508,0.448818,12,37,0.324324,96,121,0.793388,146,313,459,45,22,32,78,189,564
2401,00,0,4,0,8,0,3,0,0,1,0,1,2,0.5,0,1,1,2,0,0,1,1,1
2403,00,0,91,56,2202,326,615,0.530081,0,1,0,185,311,0.594855,164,329,493,145,72,49,123,283,837
2404,00,0,2,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
2405,00,0,78,62,2397,522,1019,0.512266,4,16,0.25,413,551,0.749546,200,374,574,64,63,104,182,264,1461
2406,00,0,65,49,2043,274,686,0.399416,50,175,0.285714,160,191,0.837696,63,283,346,103,73,23,101,177,758
2407,00,0,25,16,578,53,121,0.438016,4,13,0.307692,29,38,0.763157,58,52,110,28,14,23,28,65,139
2408,00,0,7,0,59,4,15,0.266666,0,0,0,7,10,0.7,5,6,11,1,0,0,4,13,15
2409,00,0,3,1,27,5,7,0.714285,0,0,0,2,4,0.5,3,2,5,2,2,1,1,5,12
2410,00,0,33,1,664,56,141,0.397163,26,61,0.426229,28,32,0.875,6,70,76,44,21,10,32,57,166
2411,00,0,18,0,322,44,104,0.423076,19,51,0.372549,26,27,0.962962,6,35,41,20,8,1,20,39,133
2412,00,0,8,4,119,13,27,0.481481,1,4,0.25,12,13,0.923076,0,15,15,11,3,0,8,8,39
2413,00,0,18,0,290,49,124,0.395161,13,42,0.309523,21,25,0.84,3,27,30,16,14,0,22,25,132
2415,00,0,3,0,5,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2
2416,00,0,31,0,379,41,107,0.383177,24,61,0.393442,6,7,0.857142,2,17,19,19,11,3,17,35,112
2417,00,0,4,0,18,3,9,0.333333,0,1,0,1,2,0.5,1,1,2,0,0,0,1,3,7
2418,00,0,6,0,39,2,10,0.2,2,5,0.4,0,2,0,1,2,3,2,3,0,1,4,6
2419,00,0,140,127,4975,618,1447,0.42709,103,300,0.343333,263,340,0.773529,227,505,732,368,109,86,181,244,1602
2420,00,0,28,21,707,112,222,0.504504,0,0,0,66,86,0.767441,55,97,152,21,9,20,36,89,290
2421,00,0,4,0,73,6,22,0.272727,4,13,0.307692,3,5,0.6,1,1,2,5,3,0,4,13,19
2422,00,0,28,14,694,92,234,0.393162,18,74,0.243243,57,65,0.876923,13,53,66,50,21,11,27,48,259
2427,00,0,24,3,410,46,125,0.368,22,66,0.333333,13,17,0.764705,3,20,23,21,7,1,12,49,127
2429,00,0,12,0,101,19,30,0.633333,0,0,0,2,7,0.285714,12,17,29,3,2,6,6,19,40
2430,00,0,83,83,2942,583,1208,0.482615,0,2,0,254,350,0.725714,234,686,920,194,60,26,213,273,1420
2436,00,0,45,5,1036,109,322,0.338509,23,90,0.255555,78,95,0.821052,25,75,100,78,27,8,34,67,319
2440,00,0,95,48,2146,233,584,0.398972,84,283,0.296819,88,117,0.752136,112,278,390,132,85,30,105,264,638
2443,00,0,21,0,327,46,95,0.48421,0,2,0,26,29,0.896551,21,32,53,13,6,2,17,63,118
2446,00,0,43,6,480,55,135,0.407407,30,72,0.416666,12,14,0.857142,4,48,52,12,4,6,10,52,152
2447,00,0,12,0,23,2,9,0.222222,1,2,0.5,2,2,1,0,2,2,0,1,0,2,1,7
2449,00,0,48,28,1028,163,359,0.454038,5,25,0.2,78,117,0.666666,65,160,225,47,20,7,46,126,409
2452,00,0,10,0,147,16,56,0.285714,8,32,0.25,7,8,0.875,0,15,15,12,3,0,8,12,47
2457,00,0,41,0,545,83,229,0.362445,40,109,0.366972,27,38,0.710526,11,45,56,62,25,3,33,63,233
2466,00,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,00,0,12,0,57,9,16,0.5625,1,2,0.5,5,7,0.714285,2,13,15,1,1,2,4,12,24
2470,00,0,12,7,317,26,85,0.305882,5,32,0.15625,14,14,1,13,15,28,14,18,2,15,32,71
2484,00,0,33,0,317,38,100,0.38,14,38,0.368421,26,42,0.619047,15,35,50,21,6,1,20,33,116
2501,00,0,45,18,869,52,117,0.444444,0,2,0,69,125,0.552,89,238,327,15,31,12,47,119,173
2544,00,0,266,266,11035,2725,5502,0.495274,432,1283,0.33671,1749,2364,0.739847,401,1990,2391,1919,454,252,975,616,7631
2545,00,0,21,0,150,22,45,0.488888,0,0,0,11,22,0.5,12,13,25,6,2,5,6,13,55
2546,00,0,83,77,3090,669,1614,0.414498,101,312,0.323717,475,575,0.826086,153,404,557,204,100,29,218,298,1914
2547,00,0,89,85,3131,515,1088,0.473345,54,140,0.385714,304,380,0.8,172,493,665,119,73,102,126,224,1388
2548,00,0,177,172,6698,1450,3062,0.473546,103,305,0.337704,951,1220,0.779508,234,694,928,870,273,175,583,467,3954
2549,00,0,18,10,393,62,112,0.553571,0,0,0,17,22,0.772727,28,82,110,14,7,9,42,53,141
2550,00,0,71,46,2014,268,626,0.428115,92,226,0.407079,119,160,0.74375,18,168,186,277,74,17,97,191,747
2551,00,0,18,15,435,86,188,0.457446,9,24,0.375,43,49,0.877551,11,42,53,91,15,2,42,37,224
2552,00,0,11,6,180,21,47,0.446808,0,0,0,19,27,0.703703,20,23,43,7,3,7,7,32,61
2553,00,0,15,4,200,24,76,0.315789,12,33,0.363636,6,7,0.857142,8,22,30,8,3,3,4,23,66
2554,00,0,69,1,1502,160,376,0.425531,84,238,0.352941,101,147,0.687074,46,119,165,32,46,33,44,186,505
2555,00,0,91,2,1532,164,294,0.557823,3,7,0.428571,60,88,0.681818,151,197,348,71,52,44,52,256,391
2556,00,0,13,0,174,20,47,0.425531,5,12,0.416666,9,12,0.75,2,16,18,15,6,1,9,25,54
2557,00,0,22,11,534,67,165,0.40606,11,37,0.297297,29,32,0.90625,14,39,53,72,17,10,32,37,174
2561,00,0,118,66,3140,537,1128,0.476063,8,25,0.32,253,318,0.795597,151,504,655,265,74,95,174,273,1335
2562,00,0,52,20,862,95,246,0.386178,27,81,0.333333,24,45,0.533333,22,60,82,38,26,6,45,94,241
2563,00,0,74,16,626,78,174,0.448275,10,34,0.294117,69,85,0.811764,26,53,79,19,20,7,26,92,235
2564,00,0,119,53,3143,448,889,0.503937,48,143,0.335664,153,208,0.735576,145,375,520,382,72,52,181,261,1097
2565,00,0,12,0,23,0,3,0,0,1,0,1,4,0.25,0,2,2,4,1,0,3,3,1
2566,00,0,6,0,170,21,66,0.318181,4,16,0.25,8,12,0.666666,2,16,18,3,5,4,5,10,54
2567,00,0,31,0,208,33,94,0.351063,9,27,0.333333,9,9,1,19,33,52,12,4,2,12,39,84
2568,00,0,41,7,633,72,193,0.373056,34,101,0.336633,22,26,0.846153,15,74,89,49,18,4,33,55,200
2570,00,0,143,129,3367,290,578,0.50173,0,4,0,155,234,0.662393,269,574,843,102,53,156,218,453,735
2571,00,0,119,5,2198,358,819,0.437118,87,262,0.332061,147,191,0.769633,45,161,206,166,60,11,111,218,950
2572,00,0,66,60,2115,359,816,0.43995,46,148,0.31081,212,271,0.782287,132,326,458,101,66,39,131,216,976
2574,00,0,10,1,231,39,70,0.557142,15,28,0.535714,5,6,0.833333,2,16,18,6,4,0,3,18,98
2575,00,0,88,12,1281,145,345,0.420289,32,89,0.35955,54,77,0.701298,53,151,204,151,47,13,86,156,376
2581,00,0,53,13,1084,88,221,0.39819,52,134,0.388059,14,20,0.7,15,89,104,134,25,6,53,72,242
2584,00,0,36,12,538,74,177,0.418079,11,43,0.255813,27,38,0.710526,7,39,46,32,12,5,22,60,186
2585,00,0,75,26,1221,121,273,0.443223,0,2,0,125,170,0.735294,119,214,333,59,35,20,66,197,367
2586,00,0,36,16,678,55,148,0.371621,41,111,0.369369,9,15,0.6,9,61,70,27,16,4,17,64,160
2588,00,0,94,8,1034,90,224,0.401785,49,138,0.355072,30,37,0.81081,35,121,156,35,16,17,21,135,259
2590,00,0,62,25,1511,220,538,0.408921,74,224,0.330357,93,115,0.808695,15,94,109,160,30,8,95,138,607
2592,00,0,148,19,1980,173,428,0.404205,104,269,0.386617,98,116,0.844827,40,191,231,44,37,37,40,178,548
2594,00,0,145,49,3369,387,927,0.417475,254,649,0.391371,128,143,0.895104,28,332,360,152,81,56,119,282,1156
2599,00,0,3,0,10,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,1,2,2
2605,00,0,65,5,733,105,234,0.448717,5,24,0.208333,63,86,0.732558,41,69,110,63,24,8,46,75,278
2617,00,0,147,84,3197,332,691,0.480463,0,1,0,169,237,0.71308,230,592,822,82,58,41,118,386,833
2624,00,0,12,10,294,39,73,0.534246,0,0,0,14,16,0.875,8,24,32,9,7,8,9,36,92
2648,00,0,14,0,38,2,7,0.285714,0,0,0,0,0,0,2,4,6,0,0,0,1,6,4
2668,00,0,2,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2669,00,0,3,0,10,1,2,0.5,0,0,0,2,2,1,2,2,4,1,0,0,0,1,4
2679,00,0,5,0,18,2,3,0.666666,0,0,0,0,0,0,0,3,3,0,0,0,1,1,4
2694,00,0,46,0,191,19,47,0.404255,1,2,0.5,10,12,0.833333,15,20,35,7,0,2,8,30,49
2730,00,0,122,102,3920,680,1151,0.59079,1,7,0.142857,546,996,0.548192,438,1022,1460,149,94,247,320,460,1907
2731,00,0,7,6,191,20,32,0.625,0,0,0,4,11,0.363636,17,16,33,0,6,6,12,29,44
2732,00,0,29,24,1096,186,461,0.40347,63,164,0.384146,152,181,0.839779,23,71,94,92,23,4,72,86,587
2733,00,0,126,19,2450,331,653,0.506891,2,7,0.285714,145,177,0.819209,82,250,332,297,54,28,129,244,809
2734,00,0,64,31,1515,216,480,0.45,29,113,0.256637,119,168,0.708333,21,103,124,167,48,10,103,168,580
2735,00,0,7,0,205,22,42,0.523809,0,2,0,6,12,0.5,15,25,40,11,1,5,2,7,50
2736,00,0,62,56,2426,380,835,0.455089,57,183,0.311475,169,221,0.764705,105,313,418,127,68,46,102,136,986
2737,00,0,5,0,28,3,8,0.375,0,0,0,5,12,0.416666,3,8,11,1,1,0,0,8,11
2738,00,0,170,81,5207,602,1314,0.458143,181,510,0.354901,265,455,0.582417,170,599,769,606,217,86,233,340,1650
2739,00,0,3,0,11,0,0,0,0,0,0,6,6,1,1,4,5,1,1,0,1,3,6
2740,00,0,14,8,284,27,37,0.729729,0,0,0,16,30,0.533333,21,55,76,6,8,19,10,35,70
2743,00,0,22,0,217,31,69,0.449275,5,10,0.5,12,21,0.571428,25,42,67,6,4,11,7,36,79
2744,00,0,21,12,551,121,245,0.493877,0,1,0,23,34,0.67647,44,106,150,22,14,19,16,45,265
2745,00,0,3,0,9,1,3,0.333333,0,2,0,0,0,0,0,1,1,0,0,0,1,0,2
2746,00,0,73,60,2305,397,932,0.425965,46,166,0.277108,225,359,0.62674,133,406,539,203,74,107,164,214,1065
2747,00,0,140,64,3909,519,1306,0.397396,294,801,0.367041,161,228,0.70614,58,366,424,187,127,38,143,355,1493
2748,00,0,20,0,222,21,54,0.388888,8,25,0.32,20,24,0.833333,4,37,41,14,5,9,11,13,70
2749,00,0,44,39,1430,237,532,0.445488,73,196,0.372448,114,144,0.791666,26,128,154,204,37,3,90,130,661
2753,00,0,58,33,1685,189,428,0.441588,48,133,0.360902,100,118,0.847457,28,118,146,165,58,17,102,122,526
2754,00,0,112,50,2149,256,573,0.446771,5,47,0.106382,151,211,0.715639,122,211,333,105,137,47,114,257,668
2755,00,0,22,1,569,79,203,0.389162,27,73,0.369863,70,75,0.933333,12,56,68,20,11,5,19,34,255
2756,00,0,65,0,953,105,287,0.365853,63,164,0.384146,51,58,0.87931,23,84,107,42,29,8,37,104,324
2757,00,0,53,0,599,90,232,0.387931,19,73,0.260273,37,46,0.804347,12,42,54,64,17,1,39,57,236
2758,00,0,6,0,31,3,9,0.333333,0,0,0,7,12,0.583333,1,4,5,0,1,1,4,11,13
2760,00,0,88,14,1693,165,338,0.488165,0,5,0,110,178,0.617977,159,267,426,51,69,41,64,237,440
2766,00,0,3,0,16,1,1,1,0,0,0,1,2,0.5,0,1,1,3,1,0,0,2,3
2767,00,0,16,0,82,11,30,0.366666,6,16,0.375,4,6,0.666666,2,6,8,4,5,1,2,9,32
2768,00,0,29,5,597,35,111,0.315315,24,70,0.342857,24,31,0.774193,11,57,68,71,14,3,36,40,118
2770,00,0,6,0,21,2,6,0.333333,0,2,0,3,4,0.75,0,1,1,0,0,0,2,2,7
2772,00,0,106,94,3389,377,892,0.422645,167,458,0.364628,153,212,0.721698,102,426,528,194,142,26,121,278,1074
2774,00,0,1,0,6,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1,2,0
2779,00,0,1,0,3,1,2,0.5,0,0,0,2,2,1,0,1,1,1,0,0,0,0,4
2788,00,0,29,0,109,11,25,0.44,0,0,0,4,5,0.8,6,24,30,2,4,7,7,27,26
2804,00,0,23,12,637,105,240,0.4375,29,79,0.367088,60,76,0.789473,16,123,139,31,8,13,39,67,299
2853,00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,00,0,15,0,174,23,49,0.469387,3,13,0.230769,4,9,0.444444,12,14,26,4,12,3,10,19,53
2873,00,0,8,0,24,1,10,0.1,1,6,0.166666,2,4,0.5,0,2,2,1,1,0,0,3,5
2876,00,0,3,0,7,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,1,3,0
76001,00,0,17,4,106,18,40,0.45,0,0,0,2,4,0.5,3,17,20,3,0,1,11,11,38
76002,00,0,18,,210,37,70,0.528571,,,,18,26,0.692307,11,27,64,9,1,8,,12,92
76003,00,0,237,140,8612,2356,4422,0.53279,0,4,,1050,1419,0.739957,505,1273,2481,767,189,476,447,797,5762
76005,00,0,13,,226,22,54,0.407407,,,,24,29,0.827586,14,28,42,23,7,2,0,18,68
76008,00,0,4,,20,1,3,0.333333,,,,0,0,0,,,4,1,,,,7,2
76009,00,0,19,0,160,14,27,0.518518,0,1,0,9,18,0.5,14,23,37,2,1,1,6,33,37
76011,00,0,78,13,2204,440,930,0.473118,0,0,,196,256,0.765625,169,419,588,320,88,71,154,251,1076
76012,00,0,22,,566,63,165,0.381818,,,,30,44,0.681818,25,53,116,45,8,1,,74,156
76015,00,0,21,,329,43,96,0.447916,,,,35,56,0.625,2,10,27,39,8,0,,32,121
76016,00,0,102,66,2958,696,1435,0.485017,45,142,0.316901,310,417,0.743405,181,356,537,262,71,22,198,281,1747
76017,00,0,193,82,4856,717,1571,0.456397,172,433,0.397228,296,357,0.829131,120,323,443,656,172,19,257,533,1902
76018,00,0,2,,16,1,7,0.142857,,,,1,2,0.5,,,8,0,,,,3,3
76019,00,0,4,0,45,10,17,0.588235,1,2,0.5,2,2,1,0,6,6,1,2,2,4,9,23
76024,00,0,13,0,106,20,48,0.416666,6,17,0.352941,8,9,0.888888,4,5,9,15,3,0,5,11,54
76027,00,0,43,,1160,202,450,0.448888,,,,102,135,0.755555,9,30,133,142,13,4,5,100,506
76028,00,0,3,,19,0,4,0,,,,4,7,0.571428,,,6,0,,,,2,4
76035,00,0,3,,10,2,5,0.4,,,,0,0,0,,,1,0,,,,1,4
76040,00,0,4,,5,1,3,0.333333,,,,0,0,0,1,0,1,1,0,0,,1,2
76043,00,0,5,0,13,5,8,0.625,1,1,1,0,0,0,3,1,4,0,0,1,0,2,11
76045,00,0,15,0,140,20,48,0.416666,8,21,0.380952,10,12,0.833333,7,19,26,10,2,3,4,20,58
76046,00,0,27,0,621,106,239,0.443514,4,11,0.363636,50,54,0.925925,25,55,80,46,11,2,29,58,266
76054,00,0,47,8,1502,235,556,0.422661,2,17,,195,236,0.826271,15,62,77,306,34,2,122,118,667
76055,00,0,21,,124,14,37,0.378378,,,,11,14,0.785714,12,16,28,9,1,4,,34,39
76056,00,0,49,,1815,411,1001,0.410589,,,,364,439,0.829157,,,404,128,,,,177,1186
76060,00,0,6,,,11,41,0.268292,,,,2,5,0.4,,,7,11,,,,14,24
76063,00,0,9,,81,11,32,0.34375,,,,7,8,0.875,,,10,10,,,,22,29
76070,00,0,62,,1504,154,382,0.403141,,,,86,158,0.544303,,,245,206,,,,246,394
76078,00,0,61,,1033,91,177,0.514124,,,,55,94,0.585106,45,102,251,88,17,15,10,144,237
76081,00,0,9,,307,45,104,0.432692,,,,31,39,0.794871,,,32,36,,,,41,121
76082,00,0,19,14,546,72,166,0.433734,1,8,0.125,36,51,0.705882,12,35,47,142,23,2,61,33,181
76083,00,0,8,,116,18,36,0.5,,,,9,10,0.9,6,13,19,16,6,2,,12,45
76085,00,0,14,0,164,22,47,0.468085,0,0,0,15,22,0.681818,10,21,31,6,11,10,12,27,59
76091,00,0,65,11,1308,183,423,0.432624,4,13,,111,140,0.792857,114,212,326,103,51,16,76,120,481
76092,00,0,3,,,2,10,0.2,,,,0,1,0,,,,0,,,,3,4
76093,00,0,27,14,449,129,256,0.503906,0,3,0,34,57,0.596491,55,82,137,67,16,4,35,63,292
76095,00,0,29,0,564,70,145,0.482758,0,0,,38,69,0.550724,53,55,108,33,20,12,30,97,178
76098,00,0,9,,,16,50,0.32,,,,10,18,0.555555,,,15,23,,,,20,42
76102,00,0,13,,228,29,76,0.381578,,,,26,32,0.8125,,,62,17,,,,40,84
76105,00,0,11,,200,26,63,0.412698,,,,12,18,0.666666,,,61,6,,,,35,64
76106,00,0,30,,669,127,303,0.419141,,,,67,83,0.807228,5,3,74,78,1,1,,64,321
76107,00,0,102,,3027,603,1317,0.457858,,,,333,445,0.748314,,,273,247,,,,282,1539
76108,00,0,21,,421,46,113,0.407079,,,,19,31,0.612903,,,41,44,,,,42,111
76110,00,0,13,,164,57,135,,,,,26,37,0.702702,,,40,29,,,,44,140
76114,00,0,9,,106,7,33,0.212121,,,,5,5,1,,,13,8,,,,21,19
76120,00,0,5,,36,3,7,0.428571,0,0,,2,2,1,3,0,3,0,0,0,2,11,8
76121,00,0,6,,219,66,121,0.545454,3,8,0.375,25,31,0.806451,5,12,17,25,10,2,26,24,160
76123,00,0,8,0,34,4,13,0.307692,0,0,0,1,1,1,1,4,5,0,0,0,2,5,9
76125,00,0,2,,5,0,0,0,,,,0,0,0,,,1,0,,,,2,0
76127,00,0,134,,5510,1388,3161,0.439101,,,,847,1098,0.771402,,,1724,541,,,,435,3623
76130,00,0,32,,754,115,259,0.444015,,,,59,89,0.662921,30,63,119,88,34,4,11,105,289
76131,00,0,8,,,49,131,0.374045,,,,34,45,0.755555,,,12,35,,,,17,132
76133,00,0,63,,2345,399,857,0.465577,,,,273,370,0.737837,,,696,98,,,,267,1071
76134,00,0,5,,29,3,9,0.333333,,,,2,2,1,2,4,6,1,0,0,,5,8
76136,00,0,24,,517,72,180,0.4,,,,31,44,0.704545,,,99,43,,,,53,175
76138,00,0,14,3,93,9,36,0.25,0,2,0,11,16,0.6875,9,17,26,4,3,5,4,19,29
76139,00,0,12,,,8,35,0.228571,,,,7,13,0.538461,,,,5,,,,15,23
76140,00,0,8,,122,24,50,0.48,0,0,,3,3,1,5,26,31,9,1,2,1,32,51
76142,00,0,3,,27,1,8,0.125,,,,0,5,0,0,4,4,0,0,0,,6,2
76144,00,0,46,,1939,323,686,0.470845,,,,204,318,0.641509,,,680,136,,,,160,850
76145,00,0,3,,20,3,8,0.375,,,,3,3,1,,,6,1,,,,4,9
76146,00,0,2,,5,2,4,0.5,,,,1,2,0.5,1,0,1,2,0,0,,0,5
76148,00,0,8,0,86,12,25,0.48,4,8,0.5,2,2,1,1,8,9,13,2,1,5,8,30
76152,00,0,5,5,135,23,47,0.489361,0,0,0,4,6,0.666666,14,7,21,5,3,1,4,11,50
76154,00,0,29,6,432,56,116,0.482758,0,0,,25,36,0.694444,26,68,94,14,18,14,17,72,137
76158,00,0,7,0,151,40,76,0.526315,0,1,0,19,23,0.826086,16,14,30,11,7,3,17,18,99
76160,00,0,56,,1135,184,471,0.390658,,,,80,115,0.695652,,,125,101,,,,193,448
76162,00,0,72,,1743,211,533,0.395872,5,13,,139,181,0.767955,65,109,176,231,50,2,71,165,566
76166,00,0,31,,964,191,452,0.422566,,,,95,127,0.748031,18,43,85,133,15,4,,76,477
76170,00,0,35,15,1053,232,483,0.480331,1,11,,81,139,0.582733,40,64,104,104,56,5,71,89,546
76171,00,0,2,,,7,26,0.26923,,,,4,8,0.5,,,,2,,,,3,18
76172,00,0,7,0,29,3,7,0.428571,0,0,0,6,12,0.5,2,5,7,1,1,1,3,6,12
76173,00,0,8,,,18,0,,,,,21,29,0.724137,,,,0,,,,39,57
76176,00,0,69,48,2137,434,897,0.483835,9,31,0.290322,233,268,0.869402,78,122,200,217,42,14,126,119,1110
76183,00,0,1,0,10,1,2,0.5,0,0,0,0,0,0,0,1,1,3,3,0,1,2,2
76187,00,0,21,,288,50,112,0.446428,,,,30,39,0.76923,2,4,75,9,4,0,,38,130
